"x" "y" "t"
145.98944101021 37.2659473746539 -1.13441194437947
145.669861193207 37.0158071763679 -1.83796694500626
146.076312437998 36.9335672582192 -0.852905647250791
146.520021669402 36.8235833955225 0.262741350909632
145.908321836343 36.5038160996378 -0.40975418731899
146.766004648695 36.4309640885676 0.854785067070894
145.941284027959 35.9699461379525 0.391767711175977
145.39953557439 35.2959088221891 0.967556551361681
145.591990977027 34.340528870248 0.985049039960325
145.553808527948 33.992485711464 0.872514752999828
146.013302057097 34.006548570169 0.674672671731795
145.890954558561 33.5786576046591 0.436849515006486
146.346307383039 37.5471627401027 -0.234907430326893
146.950183408763 37.4994825261262 0.128626938444308
146.757671996068 37.4698626214943 0.200355942985067
147.140465671428 37.4222506380368 0.282511708125022
146.369929050545 37.3267014255061 -0.326570206912477
146.44341842038 37.0286207050881 -0.100112366387322
146.610118960226 36.9971084785104 0.0659237195172877
146.144598429774 36.6226684047066 -0.211589972807718
146.543137909489 36.537369692013 0.612178090917129
146.271989788589 36.1982478801702 0.634969841567805
146.818730135674 36.1734893432338 0.987804271167669
146.620658515013 35.8910654831619 0.978361810050165
145.637520234332 35.792203084626 0.210332072756477
146.123776293486 35.7806231642409 0.671639118305734
146.842171281432 35.8174814047186 0.993990795222387
146.462824331725 35.6172737406449 0.982145292709336
146.978254286583 35.7380091897641 0.906999249034633
145.96768551621 34.3537557507297 0.709415578819847
146.203192186476 34.1970141288681 0.758756294075601
145.948394076113 34.0796505090052 0.663042735137367
145.878156093807 33.7649861513824 0.635775999744021
145.555529557029 33.7151941789475 0.694597660659542
145.832698854398 35.5631388682288 0.447685358302645
145.663279231251 35.5336147386257 0.399416737901407
145.666507647054 35.2873962553655 0.785386376384844
145.989388582202 35.1582086710994 0.742090284664012
145.691763344483 35.0680097560916 0.698531817599988
145.789038333869 34.9868533043689 0.745797681639132
145.882212698939 34.8144228183182 0.793326782816177
145.543731960663 34.6639692678079 0.995186808171928
145.886836797367 34.593598938221 0.737161098196928
145.730901725399 33.3736026411138 0.379675931953795
145.193793518092 33.3502996913396 0.801994912630407
144.036010627957 33.6868376464704 0.948362145359951
143.83787393476 33.4745891649384 0.795642290853179
142.81268570194 33.436012985361 0.360268691674932
147.223944793365 37.5986017396679 0.242001407900021
146.692823562463 37.3929362056217 0.268153223960034
146.75749220958 37.338154994638 0.225206977517829
146.004137928252 36.7707025173324 -0.769625968533932
146.966707672426 36.5246923223974 0.837984116746745
146.190381304989 36.3038596797865 0.385046453084992
146.168449617037 35.9272860000952 0.597374903905684
146.1042039933 36.0832952428295 0.507206509374098
146.049614527266 34.8434769984271 0.851344381830998
145.968685516558 34.1898298150745 0.582778006843626
145.440221368499 35.2376312203103 0.932264658696094
145.5778253174 35.1943591512082 0.718691245975524
145.817630138195 34.7080478057975 0.753831565902517
145.581929388262 34.1283850211331 0.932053167277729
145.447892668545 33.8380717987418 0.910684039728393
146.900241802757 37.3069992873468 0.229057571962355
146.258803640303 36.889855344548 -0.321812907286415
146.180413845272 34.670656343038 0.885301491232966
145.416608933112 33.9506301301857 0.999025489452857
146.363653843597 36.0402686120634 0.709062941921184
147.282244342219 37.9580716654653 0.234754532243669
147.152445491615 37.8731637244479 0.170714523112075
146.845697209655 37.8075852303132 0.103512087556067
146.158157940822 37.456688713835 -0.808105605059297
146.639749200722 36.7653031938474 0.400446819577516
146.334355998599 36.7224085780475 0.0411523625638308
146.708715144291 36.5564239057408 0.744585188229872
146.569777403861 36.3395784756312 0.785727358879472
146.541111578824 35.8506253677645 0.883310181150241
146.70205960601 35.8039451451378 0.94470658697937
146.388780160826 35.7366849735581 0.879738677583195
146.139019417082 35.0113214726156 0.910846565781764
146.025038786064 34.5062496823027 0.771531978903189
146.372030865963 34.3712334700066 0.932980593606728
146.115676115723 34.3111652732799 0.737545914796831
146.234212184965 34.2969348134231 0.802548983549554
145.878894733615 34.2055899464246 0.665143298051355
146.321850482591 34.1792445456324 0.847967842949523
145.98141400579 33.8906389425203 0.684709676908049
145.752441975859 33.5908548719523 0.393173195671179
145.665419556815 35.606465340982 0.353502338380169
145.926507174921 35.4994609517033 0.522043488437613
145.601061800223 35.4130095826344 0.511591320845243
145.943719397434 34.9630704551022 0.818238384844357
145.658750625191 34.7770605157141 0.857524264218813
145.970390187458 34.6742238445074 0.827129544156773
145.745248909749 34.5875580783211 0.797144404296824
145.730142632251 34.3431394106254 0.781978117034829
145.532431509658 33.586494569791 0.598692612206551
145.590842672926 33.3913210461817 0.45784819364605
146.79299164047 37.4048450767407 0.220301991080258
146.518838424755 36.118073729366 0.92601928432323
145.846227178047 33.9489478690753 0.715534277180525
141.942864247576 43.1975379547771 -0.191519788697941
140.600795455138 43.156997477726 0.843793076708326
143.286039553622 42.7239406378142 -0.126286068082717
143.090995538276 42.3432060422095 0.0902463629199915
141.287468664388 42.4087919244264 -0.128555803171746
140.38959883199 42.6500648687461 -0.0840071159340661
143.727302566434 41.9397083125082 -0.129679703640997
143.09144409263 41.8361695991194 -0.0384079369032186
142.198032148524 41.8916514913271 0.1753785298462
141.229487476866 41.8413855847375 -0.0616129351200111
139.966170398356 42.0186787740741 -0.511877868596602
140.613269693975 41.8407086381102 -0.299201816407383
142.099252996599 41.2323879235924 0.0786257318698231
141.210751143502 41.2603373480541 -0.0516669878610919
138.903711379959 41.3364991448711 0.226248042654285
139.903093444903 41.2697943050165 0.153090510639264
141.947084846988 40.9371982263973 0.166242926095798
138.598470106652 41.0582053247274 0.324957406388423
139.142457554308 40.9249799055017 0.178999849077212
139.735871204069 40.7580279388719 -0.237737071184369
139.091780218338 40.419592148282 -0.640593774472255
140.175549377539 40.270192785324 -0.799041833750963
139.31919035939 39.7791880714862 -1.26966621966551
140.730596739838 39.1832635034053 -1.23663986491674
140.881151794913 38.6598494289657 -1.72398351009437
140.209984159989 38.2248222669706 -1.22011938988526
138.875201730779 39.019792907215 -1.30739832211157
139.13647086194 38.4890667383136 -1.34423076053146
138.923420832231 38.0168590070345 -1.70149831816954
139.397489770528 37.8917951365986 -1.63735482411776
139.448395153046 37.4921015765701 -1.4502302910259
139.993040538598 37.4820176534998 -1.18809109899142
139.959035934435 36.998263420799 -1.29265385870255
138.926824701631 36.8465726223727 -1.34965996134454
139.965312132949 36.3336607752478 -1.58218462078903
139.704131821419 35.8165621162559 -1.68347584294095
138.884218945113 35.6834745942111 -1.41432047424813
138.118693512099 35.9567286679715 -1.40219675620694
138.086376364075 35.5462933260609 -1.4303590923549
137.832288213075 34.9185900696168 -1.30561141556224
138.656714218796 37.3947203450886 -1.45946861755283
138.179044662077 37.0799897476128 -1.14682633879217
137.801454004234 36.6116000774372 -1.24602881288697
141.399270619331 43.0651270303075 0.26477420815205
142.690659474592 42.8580792750241 0.139577640312054
143.749160339397 42.8231987515984 -0.581952184012199
142.055533665986 42.8001170698889 0.298203616881825
142.630565180904 41.7693165698797 0.0377082241758384
143.58200227398 42.3849989789719 0.056926763336218
142.475196948287 42.6567923098851 0.344729982271227
143.710626510392 42.4904685214384 -0.0914999604251077
143.391757741316 42.2527989946707 0.134274382161009
140.328123737705 42.2316297666327 -0.523531653541957
143.704289139321 42.2304710612882 0.0131809917830702
144.332465833843 42.2200755648872 -0.17519227788021
139.56518321256 42.1235814401207 -0.439485575426146
142.285385709466 42.1350348304156 0.289819177191726
142.985650637829 42.086630184568 0.0830949400224387
142.044647798426 42.0801096651382 0.309818756334472
142.807067559915 41.9809434714525 0.0618290436918625
143.46524543914 41.9263875470916 -0.0335610925166972
139.480573375318 41.9036866839065 -0.712997613469888
139.523290794208 41.837232327916 -0.436279817710586
140.209217129305 41.827603498368 -0.335092800474731
139.837980581524 41.7200909138143 -0.289846229214376
139.582088043056 41.6675003829608 -0.237911251015699
139.242063486101 41.6507634235473 -0.261117469434449
140.741831690616 41.6049705929117 -0.257858036761769
141.138429771188 41.6050050262743 -0.0275386557400959
141.880322811543 41.5830378384391 0.161518730136369
140.018350754801 41.5439598380213 -0.0224311014152968
140.503186438388 41.5348910479102 -0.198648212787516
139.789750780125 41.5227615889137 -0.0353715463316679
142.21266364633 41.4474255730882 0.0961496687847978
140.28440209971 41.4352850701798 0.0138562618822507
139.359550869894 41.3792004539579 0.0760452460338367
140.928086703305 41.3747364555095 -0.147976823155548
141.399803333221 41.1596094709314 0.118784760322568
139.269400192268 41.1451743918553 0.268501093861969
141.740757678778 41.0526366354042 0.200997980883939
139.044806997094 41.0389927458842 0.287336065821684
139.565406875645 41.0113149882262 0.176174103009286
139.784393372261 40.9604825217491 0.0313372893163731
139.342759264644 40.5444554898345 -0.519412259101184
139.865792761981 40.4128450068289 -0.793464263463777
139.648736024375 40.0273357877619 -1.29056460620524
140.32504572321 39.9606376896091 -0.954908758345525
140.175234845768 39.6395533603483 -1.19751102541399
139.004714726789 39.5898114126344 -1.20876793127164
139.605591865884 39.5421330058842 -1.38726507777795
140.466535883051 39.538578333756 -1.03795728055404
140.069913596536 39.3271636330476 -1.21546766673755
140.654952230646 39.4366726090954 -1.04092392842445
140.270342245956 39.3282222217364 -1.13813626024856
140.430401561289 39.1024552374887 -1.07535465589311
140.213100967132 39.0378387310124 -0.966180609548895
140.884939431748 38.9373669629208 -1.54129908959405
140.160016466488 38.9167600244085 -0.891095011589612
140.749961167956 38.917799754353 -1.41255481675697
139.977818891861 38.7755753405937 -0.863935717840097
140.171551689751 38.678854170903 -0.903509967867094
140.510905157715 38.4389236762943 -1.15451578868195
140.756330548504 38.3611696889109 -1.44596174295077
140.706952796712 38.146140847372 -1.12177044547029
140.554625904438 38.0322972297927 -0.960291284206389
140.018048844584 37.9477952047189 -1.02197624861192
139.84442907186 37.884848051423 -1.24617206554804
140.168110060348 37.6905272336736 -1.06599377298315
139.896269179659 37.5697376990007 -1.1626498949301
139.895880872775 37.2122487675626 -1.14448457290291
139.524751240641 37.1732990774832 -1.24079579660946
139.608628289931 39.3566919229092 -1.30600995906228
139.804527923299 39.2552495307202 -1.21374667493963
139.121995705611 39.2818545185594 -1.31304945486708
139.452624194345 39.0587902125281 -1.26121345064966
139.20486844737 38.9915056170403 -1.31130800325586
139.637491646401 38.8188715123004 -1.05012031021414
139.303875059654 38.7324417668091 -1.20809242510923
139.446657220212 38.6312215338867 -1.12072588128628
139.610640195755 38.4242184340901 -1.06933505641842
139.009768739622 38.3084382166675 -1.53483298515837
139.24562853284 38.2703531431527 -1.35261147144322
138.677035873237 38.2878254023659 -1.79100002085005
139.063060755763 37.8913382102848 -1.75845308964045
138.949457685424 37.7358813663111 -1.75943412649861
138.873558988917 37.3165731155687 -1.61249122986369
139.201828897704 37.1472015859908 -1.42110007049514
139.183367528666 37.3660079995417 -1.62948982014558
139.821170766455 36.7728385918609 -1.2688203996299
139.188612048518 36.7758801361864 -1.30110575942311
138.685581515562 36.6861680052308 -1.33821014355136
139.738743850987 36.5523701103939 -1.37188153355859
138.535639121684 36.525744117144 -1.33101314810936
138.665273066462 36.5063485617772 -1.35248094576484
139.006583302774 36.4887210636724 -1.3310964128557
139.368903077178 36.3641637440797 -1.3314740602518
139.649262041857 36.3308172229199 -1.34796598977898
139.515100433707 36.1174327276309 -1.37106657570758
139.4070235488 35.9188095686515 -1.5142773333214
139.211128719998 35.6503284706514 -1.58182967669124
139.581249796195 35.6327893770989 -1.79702624234121
139.16821904964 36.1084837664156 -1.29279498824072
138.781080424283 35.930445768416 -1.28402633091215
139.064418846557 35.8689073553963 -1.36350495095229
138.413566916936 36.0259981830802 -1.40297769705593
137.792717662502 35.7783371372652 -1.3329076972776
138.516195207479 35.7004132640402 -1.45716504287653
138.28520170307 35.2921031177575 -1.66625005581274
139.19311963632 34.9870652674051 -1.94961780591173
139.511699315995 34.6004768303946 -1.67165693161622
139.133647507746 34.3732912210964 -1.34502665907797
138.805115921888 34.9914213828191 -1.89781718967298
138.374083423463 34.6825885217936 -1.49767472623789
138.35613454633 34.6191247284025 -1.40862266203691
138.415822564847 37.6132669967646 -1.46955904641384
137.732071588265 37.4738815027732 -1.08205505899274
137.697231142958 37.2341662622652 -1.09115909126707
138.514697660894 37.1121778157558 -1.32019869758362
137.516376971857 37.001971513117 -1.30033898697191
138.635455599398 36.8848244329421 -1.3111338965069
137.989025872302 36.8649382528829 -1.18630636419308
138.247492959176 36.8610946631355 -1.16054087583824
